"fecha","numero_de_recibo","tipo_de_recibo","categoria","ref","articulo","variante","modificadores_aplicados","cantidad","ventas_brutas","descuentos","ventas_netas","costo_de_los_bienes","beneficio_bruto","impuestos","tipo_de_pedido","tpv","tienda","nombre_del_cajero","nombre_del_cliente","contacto_del_cliente","comentario","estado"
"2026-04-09 14:16:00","1-6557","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,21.75,0.0,21.75,0.0,21.75,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 14:16:00","1-6557","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 14:35:00","1-6558","Venta","Café en grano",10010,"Filtrado","Sin variante","Sin modificadores",1,70.0,0.0,70.0,0.0,70.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Chia","Cerrado"
"2026-04-09 14:35:00","1-6558","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 14:35:00","1-6558","Venta","Vitrina",10126,"Pan de temporada","Sin variante","Strudel Manzana",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 15:59:00","1-6559","Venta","Extra",10069,"Extra arroz","Sin variante","Sin modificadores",1,35.0,5.25,29.75,0.0,29.75,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 16:10:00","6-0892","Venta","Barra",10001,"Espresso","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 16:10:00","6-0892","Venta","Barra",10047,"Cold brew","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 16:10:00","6-0892","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,15.0,0.0,15.0,0.0,15.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:31:00","6-0893","Venta","Barra",10012,"Chai","Sin variante","Frío, Deslactosada",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:31:00","6-0893","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,15.0,0.0,15.0,0.0,15.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:31:00","6-0893","Venta","Vitrina",10126,"Pan de temporada","Sin variante","Croissant Choco",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:32:00","6-0894","Venta","Alimentos",10017,"Sandwich de jamon","Sin variante","Sin modificadores",1,150.0,0.0,150.0,0.0,150.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:32:00","6-0894","Venta","Barra",10022,"Jazminello","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:32:00","6-0894","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,34.0,0.0,34.0,0.0,34.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:38:00","6-0895","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:38:00","6-0895","Venta","Barra",10012,"Chai","Sin variante","Almendra",1,70.0,0.0,70.0,0.0,70.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:38:00","6-0895","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,18.0,0.0,18.0,0.0,18.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:38:00","6-0895","Venta","Vitrina",10126,"Pan de temporada","Sin variante","Croissant Choco",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:39:00","6-0896","Venta","Barra",10007,"Capuccino","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:39:00","6-0896","Venta","Barra",10009,"Flat white","Sin variante","Deslactosada",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:39:00","6-0896","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:39:00","6-0896","Venta","Vitrina",10126,"Pan de temporada","Sin variante","Strudel Manzana",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:53:00","6-0897","Venta","Barra",10009,"Flat white","Sin variante","Deslactosada",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 17:53:00","6-0897","Venta","Barra",10016,"Infusiones","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Cardamomo cpn hierbabuena ","Cerrado"
"2026-04-09 17:53:00","6-0897","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:12:00","6-0898","Venta","Alimentos",10014,"Latido de amor","Sin variante","Sin modificadores",1,175.0,0.0,175.0,0.0,175.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:12:00","6-0898","Venta","Barra",10022,"Jazminello","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:12:00","6-0898","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,40.0,0.0,40.0,0.0,40.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:27:00","6-0899","Venta","Alimentos",10025,"Bowl de pollo","Sin variante","Sin modificadores",1,165.0,0.0,165.0,0.0,165.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:27:00","6-0899","Venta","Barra",10040,"Matcha ceremonial","Sin variante","Frío, Deslactosada",1,75.0,0.0,75.0,0.0,75.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:27:00","6-0899","Venta","Barra",10116,"Matcha coco vainilla","Sin variante","Deslactosada, Frío",1,85.0,0.0,85.0,0.0,85.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:27:00","6-0899","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,81.75,0.0,81.75,0.0,81.75,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:27:00","6-0899","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10001,"Espresso","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10001,"Espresso","Sin variante","Sin modificadores",2,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10008,"Latte","Sin variante","Sin modificadores",2,120.0,0.0,120.0,0.0,120.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10009,"Flat white","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10018,"Agua Mineral","Sin variante","Sin modificadores",2,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10023,"Guallabini","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Barra",10037,"Coffee tonic","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Cueva",10124,"Croassaint","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Extra",10046,"Extra","Sin variante","Sin modificadores",1,10.0,0.0,10.0,0.0,10.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,200.0,0.0,200.0,0.0,200.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:33:00","6-0900","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:42:00","6-0901","Venta","Barra",10012,"Chai","Sin variante","Almendra, Frío",1,70.0,0.0,70.0,0.0,70.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:42:00","6-0901","Venta","Barra",10012,"Chai","Sin variante","Avena, Frío",1,70.0,0.0,70.0,0.0,70.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:42:00","6-0901","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10001,"Espresso","Sin variante","Sin modificadores",-2,-90.0,0.0,-90.0,0.0,-90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10001,"Espresso","Sin variante","Sin modificadores",-1,-45.0,0.0,-45.0,0.0,-45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10008,"Latte","Sin variante","Sin modificadores",-2,-120.0,0.0,-120.0,0.0,-120.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10009,"Flat white","Sin variante","Sin modificadores",-1,-65.0,0.0,-65.0,0.0,-65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10018,"Agua Mineral","Sin variante","Sin modificadores",-2,-90.0,0.0,-90.0,0.0,-90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10023,"Guallabini","Sin variante","Sin modificadores",-1,-65.0,0.0,-65.0,0.0,-65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Barra",10037,"Coffee tonic","Sin variante","Sin modificadores",-1,-55.0,0.0,-55.0,0.0,-55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Cueva",10124,"Croassaint","Sin variante","Sin modificadores",-1,-60.0,0.0,-60.0,0.0,-60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Extra",10046,"Extra","Sin variante","Sin modificadores",-1,-10.0,0.0,-10.0,0.0,-10.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Propina",10011,"Propina","Sin variante","Sin modificadores",-1,-200.0,0.0,-200.0,0.0,-200.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 18:51:00","6-0902","Reembolso","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",-1,-60.0,0.0,-60.0,0.0,-60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10001,"Espresso","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10001,"Espresso","Sin variante","Sin modificadores",2,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10008,"Latte","Sin variante","Sin modificadores",2,120.0,0.0,120.0,0.0,120.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10009,"Flat white","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10018,"Agua Mineral","Sin variante","Sin modificadores",2,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10023,"Guallabini","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10037,"Coffee tonic","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Barra",10037,"Coffee tonic","Sin variante","Sin modificadores",3,165.0,0.0,165.0,0.0,165.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Cueva",10124,"Croassaint","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Extra",10046,"Extra","Sin variante","Sin modificadores",1,10.0,0.0,10.0,0.0,10.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,200.0,0.0,200.0,0.0,200.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:07:00","6-0903","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0904","Venta","Barra",10009,"Flat white","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0904","Venta","Barra",10013,"Chocolate","Sin variante","Frío, Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0904","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,40.0,0.0,40.0,0.0,40.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0904","Venta","Vitrina",10126,"Pan de temporada","Sin variante","Strudel Manzana",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0904","Venta","Vitrina",10140,"Pastel de chocolate","Sin variante","Sin modificadores",1,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Red velvet","Cerrado"
"2026-04-09 19:22:00","6-0905","Venta","Barra",10008,"Latte","Sin variante","Frío, Deslactosada",2,120.0,0.0,120.0,0.0,120.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0905","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,20.0,0.0,20.0,0.0,20.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:22:00","6-0905","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:42:00","6-0906","Venta","Barra",10008,"Latte","Sin variante","Frío",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:42:00","6-0906","Venta","Barra",10037,"Coffee tonic","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:42:00","6-0906","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,25.0,0.0,25.0,0.0,25.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:42:00","6-0906","Venta","Vitrina",10140,"Pastel de chocolate","Sin variante","Sin modificadores",1,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Red velvet ","Cerrado"
"2026-04-09 19:50:00","6-0907","Venta","Barra",10008,"Latte","Sin variante","Deslactosada, Frío",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:50:00","6-0907","Venta","Barra",10012,"Chai","Sin variante","Deslactosada, Frío",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:50:00","6-0907","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,18.5,0.0,18.5,0.0,18.5,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:50:00","6-0907","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:58:00","6-0908","Venta","Barra",10012,"Chai","Sin variante","Deslactosada",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Ligth","Cerrado"
"2026-04-09 19:58:00","6-0908","Venta","Barra",10012,"Chai","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:58:00","6-0908","Venta","Barra",10018,"Agua Mineral","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Con rodaja de limon ","Cerrado"
"2026-04-09 19:58:00","6-0908","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,29.0,0.0,29.0,0.0,29.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:58:00","6-0908","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 19:58:00","6-0908","Venta","Vitrina",10126,"Pan de temporada","Sin variante","Strudel Manzana",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:04:00","6-0909","Venta","Alimentos",10026,"Chilaquiles","Sin variante","Pollo, Sin cebolla",1,190.0,0.0,190.0,0.0,190.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:04:00","6-0909","Venta","Barra",10008,"Latte","Sin variante","Frío, Deslactosada",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:04:00","6-0909","Venta","Barra",10047,"Cold brew","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:04:00","6-0909","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,63.0,0.0,63.0,0.0,63.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:04:00","6-0909","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:04:00","6-0909","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:06:00","6-0910","Venta","Barra",10008,"Latte","Sin variante","Deslactosada, Frío",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:06:00","6-0910","Venta","Barra",10012,"Chai","Sin variante","Deslactosada, Frío",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:06:00","6-0910","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,25.0,0.0,25.0,0.0,25.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:06:00","6-0910","Venta","Vitrina",10140,"Pastel de chocolate","Sin variante","Sin modificadores",1,90.0,0.0,90.0,0.0,90.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Alimentos",10026,"Chilaquiles","Sin variante","Pollo",1,190.0,0.0,190.0,0.0,190.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Barra",10006,"Americano","Sin variante","Sin modificadores",1,45.0,0.0,45.0,0.0,45.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Barra",10007,"Capuccino","Sin variante","Frío",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Barra",10007,"Capuccino","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Barra",10013,"Chocolate","Sin variante","Frío",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Barra",10013,"Chocolate","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,35.0,0.0,35.0,0.0,35.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Vitrina",10028,"Chocolatín","Sin variante","Sin modificadores",2,120.0,0.0,120.0,0.0,120.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:12:00","6-0911","Venta","Vitrina",10031,"Rol de canela","Sin variante","Sin modificadores",2,110.0,0.0,110.0,0.0,110.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:29:00","6-0912","Venta","Barra",10007,"Capuccino","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:29:00","6-0912","Venta","Barra",10008,"Latte","Sin variante","Frío",1,60.0,0.0,60.0,0.0,60.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:29:00","6-0912","Venta","Propina",10011,"Propina","Sin variante","Sin modificadores",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:29:00","6-0912","Venta","Vitrina",10140,"Pastel de chocolate","Sin variante","Sin modificadores",2,180.0,0.0,180.0,0.0,180.0,0.0,"Comer dentro","Yami","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:55:00","1-6560","Venta","Barra",10013,"Chocolate","Sin variante","Deslactosada",1,55.0,0.0,55.0,0.0,55.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:55:00","1-6560","Venta","Barra",10020,"Limonada","Sin variante","Mineral",1,50.0,0.0,50.0,0.0,50.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
"2026-04-09 20:55:00","1-6560","Venta","Barra",10022,"Jazminello","Sin variante","Sin modificadores",1,65.0,0.0,65.0,0.0,65.0,0.0,"Comer dentro","TPV 1","Café","Gerardo","","","Sin comentarios","Cerrado"
